Latitude,Longitude,LST
29.75,119.75,7.917001247406006
29.25,80.25,15.22819995880127
29.25,80.75,14.385199546813965
29.25,81.25,13.695998191833496
29.25,81.75,9.453600883483887
29.25,82.25,6.025001049041748
29.25,82.75,-0.456999808549881
29.25,83.25,-1.1829986572265625
29.25,83.75,1.0586010217666626
29.25,84.25,6.245598793029785
29.25,84.75,7.255000591278076
29.25,85.25,7.535799980163574
29.25,85.75,7.495999813079834
29.25,86.25,5.423798084259033
29.25,86.75,8.53499984741211
29.25,87.25,8.723401069641113
29.25,87.75,10.707999229431152
29.25,88.25,11.173398971557617
29.25,88.75,11.623799324035645
29.25,89.25,12.4277982711792
29.25,89.75,10.007399559020996
29.25,90.25,10.277199745178223
29.25,90.75,12.51360034942627
29.25,91.25,12.18220043182373
29.25,91.75,11.745399475097656
29.25,92.25,9.889800071716309
29.25,92.75,5.827402114868164
29.25,93.25,3.092001438140869
29.25,93.75,0.49159881472587585
29.25,94.25,-0.2825998067855835
29.25,94.75,1.268202543258667
29.25,95.25,4.989799499511719
29.25,95.75,-0.33060118556022644
29.25,96.25,-3.7608020305633545
29.25,96.75,-3.417999029159546
29.25,97.25,-3.2820000648498535
29.25,97.75,2.7286007404327393
29.25,98.25,3.0184009075164795
29.25,98.75,6.6386003494262695
29.25,99.25,7.984600067138672
29.25,99.75,5.615599155426025
29.25,100.25,8.681798934936523
29.25,100.75,6.926798343658447
29.25,101.25,4.508800983428955
29.25,101.75,5.416599273681641
29.25,102.25,5.242799282073975
29.25,102.75,7.519400119781494
29.25,103.25,7.044800281524658
29.25,103.75,10.920998573303223
29.25,104.25,11.96860122680664
29.25,104.75,12.883000373840332
29.25,105.25,12.57599925994873
29.25,105.75,11.961800575256348
29.25,106.25,12.295999526977539
29.25,106.75,11.36660099029541
29.25,107.25,10.243000030517578
29.25,107.75,9.896200180053711
29.25,108.25,9.726200103759766
29.25,108.75,9.142200469970703
29.25,109.25,9.850798606872559
29.25,109.75,9.977599143981934
29.25,110.25,9.983600616455078
29.25,110.75,10.80459976196289
29.25,111.25,12.249200820922852
29.25,111.75,11.930000305175781
29.25,112.25,11.511399269104004
29.25,112.75,11.590200424194336
29.25,113.25,11.497400283813477
29.25,113.75,10.184200286865234
29.25,114.25,9.711599349975586
29.25,114.75,9.241801261901855
29.25,115.25,9.628798484802246
29.25,115.75,10.588601112365723
29.25,116.25,10.125200271606445
29.25,116.75,10.372601509094238
29.25,117.25,9.582399368286133
29.25,117.75,9.343600273132324
29.25,118.25,8.485199928283691
29.25,118.75,7.987001419067383
29.25,119.25,9.365398406982422
29.25,119.75,9.65980052947998
28.75,80.25,18.478200912475586
28.75,80.75,17.689599990844727
28.75,81.25,16.040800094604492
28.75,81.75,14.735799789428711
28.75,82.25,13.38379955291748
28.75,82.75,9.274198532104492
28.75,83.25,2.4725992679595947
28.75,83.75,3.2225992679595947
28.75,84.25,-0.09139831364154816
28.75,84.75,2.721600294113159
28.75,85.25,3.6521995067596436
28.75,85.75,4.473599433898926
28.75,86.25,7.328599452972412
28.75,86.75,8.773600578308105
28.75,87.25,7.702001094818115
28.75,87.75,9.00779914855957
28.75,88.25,7.584801197052002
28.75,88.75,9.893200874328613
28.75,89.25,10.979599952697754
28.75,89.75,9.893599510192871
28.75,90.25,8.730998992919922
28.75,90.75,9.376799583435059
28.75,91.25,10.611600875854492
28.75,91.75,10.974398612976074
28.75,92.25,11.871200561523438
28.75,92.75,8.691598892211914
28.75,93.25,0.8318017721176147
28.75,93.75,-0.8421996831893921
28.75,94.25,4.585399627685547
28.75,94.75,11.159798622131348
28.75,95.25,6.507001876831055
28.75,95.75,7.641800403594971
28.75,96.25,0.6981991529464722
28.75,96.75,0.6809991598129272
28.75,97.25,0.20020049810409546
28.75,97.75,0.944997251033783
28.75,98.25,3.2036004066467285
28.75,98.75,4.761199474334717
28.75,99.25,7.3448004722595215
28.75,99.75,6.138200759887695
28.75,100.25,8.662999153137207
28.75,100.75,6.276201248168945
28.75,101.25,6.801999568939209
28.75,101.75,6.091400623321533
28.75,102.25,5.6092000007629395
28.75,102.75,6.976999759674072
28.75,103.25,7.236599922180176
28.75,103.75,9.472800254821777
28.75,104.25,11.577000617980957
28.75,104.75,12.784799575805664
28.75,105.25,12.42199993133545
28.75,105.75,11.777999877929688
28.75,106.25,10.324800491333008
28.75,106.75,10.717199325561523
28.75,107.25,10.362399101257324
28.75,107.75,10.852398872375488
28.75,108.25,10.744999885559082
28.75,108.75,10.711801528930664
28.75,109.25,10.635198593139648
28.75,109.75,10.387800216674805
28.75,110.25,9.997398376464844
28.75,110.75,10.136799812316895
28.75,111.25,11.37080192565918
28.75,111.75,11.672598838806152
28.75,112.25,11.952398300170898
28.75,112.75,11.814600944519043
28.75,113.25,11.003801345825195
28.75,113.75,10.3193998336792
28.75,114.25,9.27400016784668
28.75,114.75,9.519801139831543
28.75,115.25,10.721999168395996
28.75,115.75,11.147799491882324
28.75,116.25,10.393401145935059
28.75,116.75,10.754999160766602
28.75,117.25,10.119600296020508
28.75,117.75,10.083600997924805
28.75,118.25,10.424798965454102
28.75,118.75,9.82240104675293
28.75,119.25,8.418600082397461
28.75,119.75,8.83739948272705
28.25,80.25,19.502599716186523
28.25,80.75,19.61359977722168
28.25,81.25,18.863998413085938
28.25,81.75,17.715198516845703
28.25,82.25,16.53700065612793
28.25,82.75,14.97459888458252
28.25,83.25,14.246800422668457
28.25,83.75,14.70159912109375
28.25,84.25,13.818201065063477
28.25,84.75,11.260598182678223
28.25,85.25,7.041000843048096
28.25,85.75,1.267799735069275
28.25,86.25,0.6591985821723938
28.25,86.75,0.7419989109039307
28.25,87.25,5.510599136352539
28.25,87.75,7.14139986038208
28.25,88.25,10.329998016357422
28.25,88.75,9.678197860717773
28.25,89.25,10.170199394226074
28.25,89.75,5.451400279998779
28.25,90.25,2.2784013748168945
28.25,90.75,4.021000385284424
28.25,91.25,6.522599220275879
28.25,91.75,6.240599632263184
28.25,92.25,9.272199630737305
28.25,92.75,2.6449999809265137
28.25,93.25,4.542799472808838
28.25,93.75,9.459001541137695
28.25,94.25,9.731800079345703
28.25,94.75,13.02540111541748
28.25,95.25,15.387199401855469
28.25,95.75,15.829200744628906
28.25,96.25,7.232400417327881
28.25,96.75,4.786600112915039
28.25,97.25,0.9590011835098267
28.25,97.75,0.014801025390625
28.25,98.25,1.7712005376815796
28.25,98.75,3.875797748565674
28.25,99.25,6.853999137878418
28.25,99.75,4.833000183105469
28.25,100.25,6.919999599456787
28.25,100.75,7.551198959350586
28.25,101.25,7.987400054931641
28.25,101.75,8.201401710510254
28.25,102.25,10.151798248291016
28.25,102.75,9.916199684143066
28.25,103.25,9.785599708557129
28.25,103.75,9.305400848388672
28.25,104.25,10.4089994430542
28.25,104.75,11.366801261901855
28.25,105.25,11.223001480102539
28.25,105.75,9.803799629211426
28.25,106.25,10.724398612976074
28.25,106.75,10.76340103149414
28.25,107.25,10.366398811340332
28.25,107.75,11.219799041748047
28.25,108.25,12.181599617004395
28.25,108.75,11.527999877929688
28.25,109.25,11.96039867401123
28.25,109.75,11.090801239013672
28.25,110.25,11.042400360107422
28.25,110.75,10.536198616027832
28.25,111.25,10.3337984085083
28.25,111.75,10.877798080444336
28.25,112.25,12.095999717712402
28.25,112.75,11.604399681091309
28.25,113.25,11.680999755859375
28.25,113.75,10.643599510192871
28.25,114.25,11.006399154663086
28.25,114.75,11.563399314880371
28.25,115.25,12.018600463867188
28.25,115.75,11.81820011138916
28.25,116.25,11.199200630187988
28.25,116.75,11.191399574279785
28.25,117.25,11.210000038146973
28.25,117.75,11.17020034790039
28.25,118.25,10.170199394226074
28.25,118.75,8.130997657775879
28.25,119.25,8.821200370788574
28.25,119.75,9.364401817321777
27.75,80.25,19.46040153503418
27.75,80.75,19.584800720214844
27.75,81.25,19.152000427246094
27.75,81.75,19.254600524902344
27.75,82.25,18.944400787353516
27.75,82.75,18.56559944152832
27.75,83.25,18.544198989868164
27.75,83.75,17.849201202392578
27.75,84.25,17.552398681640625
27.75,84.75,16.9081974029541
27.75,85.25,15.365598678588867
27.75,85.75,14.340400695800781
27.75,86.25,9.500199317932129
27.75,86.75,5.203800201416016
27.75,87.25,5.765401840209961
27.75,87.75,4.5965986251831055
27.75,88.25,0.08180022984743118
27.75,88.75,6.127198696136475
27.75,89.25,9.918400764465332
27.75,89.75,6.76740026473999
27.75,90.25,4.961198806762695
27.75,90.75,4.627000331878662
27.75,91.25,5.681399345397949
27.75,91.75,5.207001209259033
27.75,92.25,2.7448008060455322
27.75,92.75,5.058599472045898
27.75,93.25,9.852601051330566
27.75,93.75,11.983999252319336
27.75,94.25,14.827399253845215
27.75,94.75,18.606998443603516
27.75,95.25,20.74420166015625
27.75,95.75,21.36199951171875
27.75,96.25,18.27899932861328
27.75,96.75,7.788801670074463
27.75,97.25,9.204798698425293
27.75,97.75,10.571599960327148
27.75,98.25,5.666999816894531
27.75,98.75,5.638000011444092
27.75,99.25,6.446399211883545
27.75,99.75,6.095001220703125
27.75,100.25,10.664999008178711
27.75,100.75,9.430601119995117
27.75,101.25,11.239400863647461
27.75,101.75,10.418400764465332
27.75,102.25,11.605401039123535
27.75,102.75,10.641599655151367
27.75,103.25,11.536999702453613
27.75,103.75,11.989599227905273
27.75,104.25,10.495800018310547
27.75,104.75,10.04800033569336
27.75,105.25,10.814200401306152
27.75,105.75,11.153400421142578
27.75,106.25,11.280799865722656
27.75,106.75,11.814399719238281
27.75,107.25,12.366800308227539
27.75,107.75,13.258399963378906
27.75,108.25,12.526399612426758
27.75,108.75,12.182600975036621
27.75,109.25,12.83340072631836
27.75,109.75,12.901200294494629
27.75,110.25,11.85099983215332
27.75,110.75,10.82559871673584
27.75,111.25,11.811599731445312
27.75,111.75,12.240797996520996
27.75,112.25,11.865001678466797
27.75,112.75,11.921000480651855
27.75,113.25,12.156200408935547
27.75,113.75,11.604398727416992
27.75,114.25,10.88759994506836
27.75,114.75,11.100998878479004
27.75,115.25,11.64060115814209
27.75,115.75,10.89900016784668
27.75,116.25,10.913199424743652
27.75,116.75,10.245798110961914
27.75,117.25,9.169200897216797
27.75,117.75,8.431398391723633
27.75,118.25,9.49959945678711
27.75,118.75,9.401801109313965
27.75,119.25,8.070401191711426
27.75,119.75,8.984797477722168
27.25,80.25,18.229997634887695
27.25,80.75,18.819198608398438
27.25,81.25,19.036800384521484
27.25,81.75,19.59419822692871
27.25,82.25,20.270801544189453
27.25,82.75,19.725799560546875
27.25,83.25,19.442201614379883
27.25,83.75,19.985401153564453
27.25,84.25,20.227399826049805
27.25,84.75,19.65359878540039
27.25,85.25,18.71660041809082
27.25,85.75,17.90920066833496
27.25,86.25,16.336198806762695
27.25,86.75,14.683199882507324
27.25,87.25,15.05579948425293
27.25,87.75,13.281197547912598
27.25,88.25,12.238598823547363
27.25,88.75,11.375999450683594
27.25,89.25,9.237199783325195
27.25,89.75,8.950599670410156
27.25,90.25,9.416600227355957
27.25,90.75,9.392199516296387
27.25,91.25,11.879800796508789
27.25,91.75,9.033799171447754
27.25,92.25,10.17760181427002
27.25,92.75,14.716599464416504
27.25,93.25,13.48659896850586
27.25,93.75,17.709598541259766
27.25,94.25,21.58919906616211
27.25,94.75,21.518001556396484
27.25,95.25,20.955400466918945
27.25,95.75,18.744001388549805
27.25,96.25,16.275999069213867
27.25,96.75,13.006800651550293
27.25,97.25,14.080398559570312
27.25,97.75,15.350001335144043
27.25,98.25,9.098200798034668
27.25,98.75,6.916201591491699
27.25,99.25,9.03800106048584
27.25,99.75,8.23080062866211
27.25,100.25,10.901000022888184
27.25,100.75,11.188200950622559
27.25,101.25,12.424399375915527
27.25,101.75,12.431600570678711
27.25,102.25,11.319000244140625
27.25,102.75,11.896199226379395
27.25,103.25,11.939600944519043
27.25,103.75,14.569801330566406
27.25,104.25,13.854599952697754
27.25,104.75,13.07459831237793
27.25,105.25,13.459600448608398
27.25,105.75,13.765800476074219
27.25,106.25,13.665399551391602
27.25,106.75,13.043800354003906
27.25,107.25,13.270401954650879
27.25,107.75,13.527198791503906
27.25,108.25,13.519200325012207
27.25,108.75,13.911199569702148
27.25,109.25,13.6308012008667
27.25,109.75,13.57979965209961
27.25,110.25,12.267200469970703
27.25,110.75,12.443601608276367
27.25,111.25,12.90040111541748
27.25,111.75,13.067000389099121
27.25,112.25,12.182000160217285
27.25,112.75,11.960200309753418
27.25,113.25,11.967999458312988
27.25,113.75,10.864599227905273
27.25,114.25,11.195199966430664
27.25,114.75,12.299200057983398
27.25,115.25,11.662599563598633
27.25,115.75,11.003798484802246
27.25,116.25,10.683801651000977
27.25,116.75,10.512001037597656
27.25,117.25,9.369200706481934
27.25,117.75,9.925402641296387
27.25,118.25,10.50999927520752
27.25,118.75,10.004400253295898
27.25,119.25,9.757599830627441
27.25,119.75,10.781999588012695
26.75,80.25,18.005598068237305
26.75,80.75,18.840200424194336
26.75,81.25,18.918800354003906
26.75,81.75,19.399999618530273
26.75,82.25,20.04880142211914
26.75,82.75,19.74639892578125
26.75,83.25,19.498600006103516
26.75,83.75,19.896400451660156
26.75,84.25,20.23539924621582
26.75,84.75,20.571199417114258
26.75,85.25,20.793201446533203
26.75,85.75,20.470800399780273
26.75,86.25,20.074600219726562
26.75,86.75,19.475400924682617
26.75,87.25,19.603199005126953
26.75,87.75,19.71780014038086
26.75,88.25,20.259201049804688
26.75,88.75,21.8887996673584
26.75,89.25,20.61979866027832
26.75,89.75,18.67879867553711
26.75,90.25,21.087398529052734
26.75,90.75,19.789201736450195
26.75,91.25,20.197799682617188
26.75,91.75,21.243200302124023
26.75,92.25,22.35879898071289
26.75,92.75,22.15979766845703
26.75,93.25,21.28260040283203
26.75,93.75,21.841400146484375
26.75,94.25,21.208398818969727
26.75,94.75,19.44719886779785
26.75,95.25,17.518997192382812
26.75,95.75,14.795798301696777
26.75,96.25,16.786399841308594
26.75,96.75,17.15719985961914
26.75,97.25,15.036199569702148
26.75,97.75,15.891400337219238
26.75,98.25,10.954198837280273
26.75,98.75,7.530200958251953
26.75,99.25,9.780598640441895
26.75,99.75,9.619800567626953
26.75,100.25,12.660999298095703
26.75,100.75,13.1697998046875
26.75,101.25,15.510601043701172
26.75,101.75,15.897000312805176
26.75,102.25,14.089599609375
26.75,102.75,13.41459846496582
26.75,103.25,12.437000274658203
26.75,103.75,13.868600845336914
26.75,104.25,13.96920108795166
26.75,104.75,13.953201293945312
26.75,105.25,14.064400672912598
26.75,105.75,14.691802024841309
26.75,106.25,14.433000564575195
26.75,106.75,13.714200019836426
26.75,107.25,13.393599510192871
26.75,107.75,14.408998489379883
26.75,108.25,14.0635986328125
26.75,108.75,13.921998023986816
26.75,109.25,13.69179916381836
26.75,109.75,12.999799728393555
26.75,110.25,13.400198936462402
26.75,110.75,13.564399719238281
26.75,111.25,12.645801544189453
26.75,111.75,13.93220043182373
26.75,112.25,13.384200096130371
26.75,112.75,13.772600173950195
26.75,113.25,12.50220012664795
26.75,113.75,11.256600379943848
26.75,114.25,10.79680061340332
26.75,114.75,12.337200164794922
26.75,115.25,10.762199401855469
26.75,115.75,10.181599617004395
26.75,116.25,10.638599395751953
26.75,116.75,9.80880069732666
26.75,117.25,9.784600257873535
26.75,117.75,10.882399559020996
26.75,118.25,10.593399047851562
26.75,118.75,9.692200660705566
26.75,119.25,11.156000137329102
26.75,119.75,12.308788299560547
26.25,80.25,18.100799560546875
26.25,80.75,18.109399795532227
26.25,81.25,19.13360023498535
26.25,81.75,19.9552001953125
26.25,82.25,20.544599533081055
26.25,82.75,20.470001220703125
26.25,83.25,19.755599975585938
26.25,83.75,19.707401275634766
26.25,84.25,19.73200225830078
26.25,84.75,19.757200241088867
26.25,85.25,19.966400146484375
26.25,85.75,20.439001083374023
26.25,86.25,20.82360076904297
26.25,86.75,19.648399353027344
26.25,87.25,20.056001663208008
26.25,87.75,21.242799758911133
26.25,88.25,21.52140235900879
26.25,88.75,21.682199478149414
26.25,89.25,21.0802001953125
26.25,89.75,21.312198638916016
26.25,90.25,21.400598526000977
26.25,90.75,21.226398468017578
26.25,91.25,21.664400100708008
26.25,91.75,21.463197708129883
26.25,92.25,21.594200134277344
26.25,92.75,21.57320213317871
26.25,93.25,19.698400497436523
26.25,93.75,20.63680076599121
26.25,94.25,18.281599044799805
26.25,94.75,15.74260139465332
26.25,95.25,14.606599807739258
26.25,95.75,17.4955997467041
26.25,96.25,17.6083984375
26.25,96.75,18.139402389526367
26.25,97.25,16.714797973632812
26.25,97.75,16.609399795532227
26.25,98.25,11.704001426696777
26.25,98.75,9.41779899597168
26.25,99.25,11.243598937988281
26.25,99.75,11.945000648498535
26.25,100.25,15.704399108886719
26.25,100.75,15.440399169921875
26.25,101.25,14.89420223236084
26.25,101.75,17.640600204467773
26.25,102.25,17.09939956665039
26.25,102.75,14.010000228881836
26.25,103.25,13.24899959564209
26.25,103.75,13.482800483703613
26.25,104.25,13.619600296020508
26.25,104.75,13.487000465393066
26.25,105.25,15.148799896240234
26.25,105.75,15.35319995880127
26.25,106.25,15.03119945526123
26.25,106.75,14.520200729370117
26.25,107.25,14.418200492858887
26.25,107.75,14.126198768615723
26.25,108.25,13.180000305175781
26.25,108.75,14.0802001953125
26.25,109.25,14.090599060058594
26.25,109.75,12.521201133728027
26.25,110.25,11.419800758361816
26.25,110.75,11.783202171325684
26.25,111.25,13.364998817443848
26.25,111.75,12.302801132202148
26.25,112.25,12.279399871826172
26.25,112.75,13.701200485229492
26.25,113.25,12.546600341796875
26.25,113.75,10.559802055358887
26.25,114.25,11.260598182678223
26.25,114.75,11.730198860168457
26.25,115.25,11.60780143737793
26.25,115.75,11.157401084899902
26.25,116.25,11.025001525878906
26.25,116.75,10.765800476074219
26.25,117.25,11.172800064086914
26.25,117.75,11.512601852416992
26.25,118.25,10.850399017333984
26.25,118.75,10.596797943115234
26.25,119.25,12.198598861694336
26.25,119.75,13.054051399230957
25.75,80.25,18.535400390625
25.75,80.75,18.74519920349121
25.75,81.25,18.871000289916992
25.75,81.75,19.369600296020508
25.75,82.25,19.841001510620117
25.75,82.75,19.985198974609375
25.75,83.25,19.89299964904785
25.75,83.75,20.388599395751953
25.75,84.25,19.938600540161133
25.75,84.75,20.248600006103516
25.75,85.25,19.615400314331055
25.75,85.75,19.48539924621582
25.75,86.25,19.486997604370117
25.75,86.75,19.41840171813965
25.75,87.25,19.102399826049805
25.75,87.75,19.96139907836914
25.75,88.25,20.56920051574707
25.75,88.75,21.33919906616211
25.75,89.25,21.310598373413086
25.75,89.75,21.05660057067871
25.75,90.25,20.739200592041016
25.75,90.75,20.32360076904297
25.75,91.25,19.087600708007812
25.75,91.75,18.698200225830078
25.75,92.25,18.755800247192383
25.75,92.75,20.586000442504883
25.75,93.25,20.129199981689453
25.75,93.75,19.320199966430664
25.75,94.25,15.742798805236816
25.75,94.75,13.682601928710938
25.75,95.25,16.131399154663086
25.75,95.75,19.052799224853516
25.75,96.25,18.870800018310547
25.75,96.75,18.927000045776367
25.75,97.25,18.066200256347656
25.75,97.75,18.00619888305664
25.75,98.25,12.24839973449707
25.75,98.75,12.2947998046875
25.75,99.25,12.92979907989502
25.75,99.75,13.581198692321777
25.75,100.25,14.763400077819824
25.75,100.75,15.923200607299805
25.75,101.25,14.997398376464844
25.75,101.75,19.132200241088867
25.75,102.25,14.558197975158691
25.75,102.75,14.15060043334961
25.75,103.25,15.052400588989258
25.75,103.75,15.291998863220215
25.75,104.25,14.399199485778809
25.75,104.75,14.414800643920898
25.75,105.25,15.860000610351562
25.75,105.75,16.154998779296875
25.75,106.25,14.700801849365234
25.75,106.75,14.81200122833252
25.75,107.25,15.413399696350098
25.75,107.75,14.973400115966797
25.75,108.25,12.679398536682129
25.75,108.75,13.913000106811523
25.75,109.25,13.889799118041992
25.75,109.75,12.512800216674805
25.75,110.25,11.97339916229248
25.75,110.75,12.646599769592285
25.75,111.25,12.58280086517334
25.75,111.75,12.708800315856934
25.75,112.25,14.77759838104248
25.75,112.75,13.42300033569336
25.75,113.25,12.195598602294922
25.75,113.75,10.564200401306152
25.75,114.25,11.865596771240234
25.75,114.75,13.57359790802002
25.75,115.25,12.701398849487305
25.75,115.75,12.131800651550293
25.75,116.25,11.582599639892578
25.75,116.75,11.143199920654297
25.75,117.25,11.074400901794434
25.75,117.75,11.507401466369629
25.75,118.25,10.273600578308105
25.75,118.75,11.440400123596191
25.75,119.25,14.006199836730957
25.75,119.75,14.498483657836914
25.25,80.25,20.364999771118164
25.25,80.75,20.203399658203125
25.25,81.25,20.178401947021484
25.25,81.75,20.162799835205078
25.25,82.25,20.213197708129883
25.25,82.75,20.378999710083008
25.25,83.25,20.670799255371094
25.25,83.75,21.57720184326172
25.25,84.25,22.095199584960938
25.25,84.75,22.563600540161133
25.25,85.25,21.96820068359375
25.25,85.75,21.340999603271484
25.25,86.25,20.250598907470703
25.25,86.75,20.514400482177734
25.25,87.25,20.723201751708984
25.25,87.75,19.731201171875
25.25,88.25,19.82940101623535
25.25,88.75,21.117401123046875
25.25,89.25,21.430999755859375
25.25,89.75,20.918800354003906
25.25,90.25,20.937400817871094
25.25,90.75,20.492599487304688
25.25,91.25,20.549598693847656
25.25,91.75,20.33300018310547
25.25,92.25,21.399600982666016
25.25,92.75,18.949600219726562
25.25,93.25,18.595001220703125
25.25,93.75,16.61659812927246
25.25,94.25,16.42300033569336
25.25,94.75,16.25080108642578
25.25,95.25,19.668201446533203
25.25,95.75,19.453201293945312
25.25,96.25,20.211599349975586
25.25,96.75,20.62740135192871
25.25,97.25,21.94740104675293
25.25,97.75,17.49580192565918
25.25,98.25,13.246399879455566
25.25,98.75,14.859399795532227
25.25,99.25,14.742799758911133
25.25,99.75,15.300600051879883
25.25,100.25,14.944798469543457
25.25,100.75,16.470600128173828
25.25,101.25,15.190600395202637
25.25,101.75,15.382598876953125
25.25,102.25,14.77859878540039
25.25,102.75,14.980799674987793
25.25,103.25,15.615999221801758
25.25,103.75,15.40779972076416
25.25,104.25,14.712600708007812
25.25,104.75,15.404199600219727
25.25,105.25,15.885200500488281
25.25,105.75,15.922200202941895
25.25,106.25,15.574399948120117
25.25,106.75,16.14299964904785
25.25,107.25,15.206600189208984
25.25,107.75,14.73599910736084
25.25,108.25,14.023199081420898
25.25,108.75,12.365800857543945
25.25,109.25,13.83680248260498
25.25,109.75,13.677400588989258
25.25,110.25,15.199201583862305
25.25,110.75,11.876598358154297
25.25,111.25,12.902600288391113
25.25,111.75,12.709399223327637
25.25,112.25,11.891799926757812
25.25,112.75,13.438199043273926
25.25,113.25,12.96679973602295
25.25,113.75,13.08759880065918
25.25,114.25,13.799799919128418
25.25,114.75,14.055601119995117
25.25,115.25,12.503398895263672
25.25,115.75,11.523001670837402
25.25,116.25,12.177202224731445
25.25,116.75,11.977198600769043
25.25,117.25,12.121801376342773
25.25,117.75,12.364399909973145
25.25,118.25,13.480199813842773
25.25,118.75,15.169595718383789
25.25,119.25,15.469001770019531
25.25,119.75,14.052942276000977
24.75,80.25,20.934600830078125
24.75,80.75,21.356599807739258
24.75,81.25,20.951799392700195
24.75,81.75,21.8872013092041
24.75,82.25,22.34499740600586
24.75,82.75,22.42300033569336
24.75,83.25,22.665998458862305
24.75,83.75,22.414400100708008
24.75,84.25,22.349000930786133
24.75,84.75,22.543598175048828
24.75,85.25,21.64579963684082
24.75,85.75,21.370201110839844
24.75,86.25,22.878599166870117
24.75,86.75,23.505800247192383
24.75,87.25,23.428998947143555
24.75,87.75,22.901199340820312
24.75,88.25,21.12660026550293
24.75,88.75,21.020200729370117
24.75,89.25,21.439199447631836
24.75,89.75,20.90220069885254
24.75,90.25,21.547197341918945
24.75,90.75,21.78580093383789
24.75,91.25,20.75979995727539
24.75,91.75,21.9739990234375
24.75,92.25,22.3135986328125
24.75,92.75,22.533401489257812
24.75,93.25,18.60219955444336
24.75,93.75,18.812999725341797
24.75,94.25,18.702199935913086
24.75,94.75,20.593198776245117
24.75,95.25,20.71860122680664
24.75,95.75,20.382198333740234
24.75,96.25,21.130401611328125
24.75,96.75,20.542200088500977
24.75,97.25,20.395401000976562
24.75,97.75,16.479398727416992
24.75,98.25,14.911199569702148
24.75,98.75,15.085598945617676
24.75,99.25,16.77880096435547
24.75,99.75,15.050400733947754
24.75,100.25,15.98900032043457
24.75,100.75,14.319999694824219
24.75,101.25,15.530200004577637
24.75,101.75,16.11079978942871
24.75,102.25,15.549198150634766
24.75,102.75,15.14639949798584
24.75,103.25,16.958599090576172
24.75,103.75,16.351999282836914
24.75,104.25,14.963800430297852
24.75,104.75,15.154801368713379
24.75,105.25,15.734000205993652
24.75,105.75,15.925600051879883
24.75,106.25,16.167001724243164
24.75,106.75,15.572600364685059
24.75,107.25,15.652400016784668
24.75,107.75,15.42879867553711
24.75,108.25,15.026200294494629
24.75,108.75,15.099800109863281
24.75,109.25,16.290599822998047
24.75,109.75,15.317200660705566
24.75,110.25,13.436400413513184
24.75,110.75,14.334199905395508
24.75,111.25,13.591401100158691
24.75,111.75,11.994998931884766
24.75,112.25,12.52920150756836
24.75,112.75,13.266199111938477
24.75,113.25,13.857199668884277
24.75,113.75,14.20099925994873
24.75,114.25,13.592998504638672
24.75,114.75,13.437402725219727
24.75,115.25,12.930399894714355
24.75,115.75,13.03179931640625
24.75,116.25,13.40099811553955
24.75,116.75,13.599800109863281
24.75,117.25,13.949599266052246
24.75,117.75,15.252800941467285
24.75,118.25,16.706565856933594
24.75,118.75,17.01000213623047
24.75,119.25,14.885998725891113
24.75,119.75,
24.25,80.25,22.213397979736328
24.25,80.75,21.59039878845215
24.25,81.25,21.448801040649414
24.25,81.75,21.974599838256836
24.25,82.25,22.486801147460938
24.25,82.75,22.861000061035156
24.25,83.25,22.911800384521484
24.25,83.75,23.26780128479004
24.25,84.25,23.808198928833008
24.25,84.75,22.916200637817383
24.25,85.25,22.65060043334961
24.25,85.75,23.527400970458984
24.25,86.25,24.606000900268555
24.25,86.75,24.874401092529297
24.25,87.25,23.729801177978516
24.25,87.75,24.093799591064453
24.25,88.25,21.464401245117188
24.25,88.75,20.98740005493164
24.25,89.25,21.29399871826172
24.25,89.75,21.246999740600586
24.25,90.25,21.987598419189453
24.25,90.75,21.72800064086914
24.25,91.25,22.02880096435547
24.25,91.75,22.074600219726562
24.25,92.25,21.19219970703125
24.25,92.75,19.8612003326416
24.25,93.25,17.59040069580078
24.25,93.75,18.0939998626709
24.25,94.25,19.686399459838867
24.25,94.75,20.57539939880371
24.25,95.25,21.480201721191406
24.25,95.75,21.580398559570312
24.25,96.25,23.700000762939453
24.25,96.75,23.044801712036133
24.25,97.25,21.427000045776367
24.25,97.75,17.117799758911133
24.25,98.25,17.02920150756836
24.25,98.75,15.882201194763184
24.25,99.25,18.076997756958008
24.25,99.75,16.813400268554688
24.25,100.25,16.179401397705078
24.25,100.75,14.302999496459961
24.25,101.25,14.315600395202637
24.25,101.75,17.06999969482422
24.25,102.25,15.929600715637207
24.25,102.75,16.2052001953125
24.25,103.25,18.240400314331055
24.25,103.75,16.199798583984375
24.25,104.25,16.003799438476562
24.25,104.75,15.896599769592285
24.25,105.25,16.288400650024414
24.25,105.75,16.249401092529297
24.25,106.25,17.006797790527344
24.25,106.75,16.88159942626953
24.25,107.25,16.25480079650879
24.25,107.75,15.301200866699219
24.25,108.25,15.181601524353027
24.25,108.75,15.462800025939941
24.25,109.25,16.06100082397461
24.25,109.75,16.06180191040039
24.25,110.25,13.411599159240723
24.25,110.75,13.369197845458984
24.25,111.25,14.20580005645752
24.25,111.75,13.559200286865234
24.25,112.25,13.610400199890137
24.25,112.75,15.35300064086914
24.25,113.25,15.3656005859375
24.25,113.75,15.541399002075195
24.25,114.25,14.497200012207031
24.25,114.75,14.391799926757812
24.25,115.25,14.403400421142578
