Latitude,Longitude,NDVI
29.75,103.25,0.5940839648246765
29.75,103.75,0.5102579593658447
29.75,104.25,0.49036797881126404
29.75,104.75,0.4591609835624695
29.75,105.25,0.43841397762298584
29.75,105.75,0.4849749803543091
29.75,106.25,0.47901397943496704
29.75,106.75,0.46319499611854553
29.75,107.25,0.46358898282051086
29.75,107.75,0.538998007774353
29.75,108.25,0.5650190114974976
29.75,108.75,0.5524500012397766
29.75,109.25,0.5707839727401733
29.75,109.75,0.6012439727783203
29.75,110.25,0.61244797706604
29.75,110.75,0.5600410103797913
29.75,111.25,0.5111410021781921
29.75,111.75,0.3488049805164337
29.75,112.25,0.34444499015808105
29.75,112.75,0.30491799116134644
29.75,113.25,0.2384599894285202
29.75,113.75,0.37817397713661194
29.75,114.25,0.4375099837779999
29.75,114.75,0.467540979385376
29.75,115.25,0.4294700026512146
29.75,115.75,0.3706269860267639
29.75,116.25,0.27564898133277893
29.75,116.75,0.5237999558448792
29.75,117.25,0.6578699946403503
29.75,117.75,0.6545109748840332
29.75,118.25,0.5949719548225403
29.75,118.75,0.5975019931793213
29.75,119.25,0.6093530058860779
29.75,119.75,0.6050629615783691
29.25,80.25,0.6413549780845642
29.25,80.75,0.6272739768028259
29.25,81.25,0.5987470149993896
29.25,81.75,0.5088819861412048
29.25,82.25,0.37814000248908997
29.25,82.75,0.11897499859333038
29.25,83.25,0.04253999888896942
29.25,83.75,0.06580200046300888
29.25,84.25,0.08718899637460709
29.25,84.75,0.0928729996085167
29.25,85.25,0.09558599442243576
29.25,85.75,0.11598299443721771
29.25,86.25,0.10410799831151962
29.25,86.75,0.1288120001554489
29.25,87.25,0.13405299186706543
29.25,87.75,0.13116300106048584
29.25,88.25,0.12670999765396118
29.25,88.75,0.12647299468517303
29.25,89.25,0.12546999752521515
29.25,89.75,0.1417350023984909
29.25,90.25,0.13804998993873596
29.25,90.75,0.15982899069786072
29.25,91.25,0.16308999061584473
29.25,91.75,0.1759049892425537
29.25,92.25,0.19534799456596375
29.25,92.75,0.21438199281692505
29.25,93.25,0.2640329897403717
29.25,93.75,0.37308499217033386
29.25,94.25,0.3990429937839508
29.25,94.75,0.31881800293922424
29.25,95.25,0.5728099942207336
29.25,95.75,0.2471199929714203
29.25,96.25,0.0640999972820282
29.25,96.75,0.0931599959731102
29.25,97.25,0.11702200025320053
29.25,97.75,0.16382800042629242
29.25,98.25,0.26331600546836853
29.25,98.75,0.40513598918914795
29.25,99.25,0.4311800003051758
29.25,99.75,0.5450359582901001
29.25,100.25,0.2607159912586212
29.25,100.75,0.46511200070381165
29.25,101.25,0.46752798557281494
29.25,101.75,0.32723498344421387
29.25,102.25,0.5447129607200623
29.25,102.75,0.4989610016345978
29.25,103.25,0.5700849890708923
29.25,103.75,0.5635349750518799
29.25,104.25,0.5017699599266052
29.25,104.75,0.44368499517440796
29.25,105.25,0.4196469783782959
29.25,105.75,0.481018990278244
29.25,106.25,0.45687100291252136
29.25,106.75,0.5033389925956726
29.25,107.25,0.5275489687919617
29.25,107.75,0.5260350108146667
29.25,108.25,0.521340012550354
29.25,108.75,0.5304509997367859
29.25,109.25,0.5397779941558838
29.25,109.75,0.556656002998352
29.25,110.25,0.5422700047492981
29.25,110.75,0.5309739708900452
29.25,111.25,0.48694097995758057
29.25,111.75,0.39502599835395813
29.25,112.25,0.37453198432922363
29.25,112.75,0.31078198552131653
29.25,113.25,0.3771879971027374
29.25,113.75,0.5010870099067688
29.25,114.25,0.5257830023765564
29.25,114.75,0.5653380155563354
29.25,115.25,0.5593599677085876
29.25,115.75,0.4129450023174286
29.25,116.25,0.26893100142478943
29.25,116.75,0.38224998116493225
29.25,117.25,0.5676029920578003
29.25,117.75,0.6506099700927734
29.25,118.25,0.6598349809646606
29.25,118.75,0.6201899647712708
29.25,119.25,0.4895329773426056
29.25,119.75,0.4826889932155609
28.75,80.25,0.6395899653434753
28.75,80.75,0.6892189979553223
28.75,81.25,0.6837809681892395
28.75,81.75,0.6124869585037231
28.75,82.25,0.5825870037078857
28.75,82.75,0.4156569838523865
28.75,83.25,0.18523499369621277
28.75,83.75,0.13773900270462036
28.75,84.25,0.09690699726343155
28.75,84.75,0.08248699456453323
28.75,85.25,0.0741259977221489
28.75,85.75,0.08874699473381042
28.75,86.25,0.0995749980211258
28.75,86.75,0.09145800024271011
28.75,87.25,0.09949399530887604
28.75,87.75,0.0897819995880127
28.75,88.25,0.09609799832105637
28.75,88.75,0.10980399698019028
28.75,89.25,0.12233499437570572
28.75,89.75,0.10081499814987183
28.75,90.25,0.0982000008225441
28.75,90.75,0.11614599823951721
28.75,91.25,0.13128499686717987
28.75,91.75,0.12954799830913544
28.75,92.25,0.15126799046993256
28.75,92.75,0.20088300108909607
28.75,93.25,0.24595698714256287
28.75,93.75,0.3053009808063507
28.75,94.25,0.5096069574356079
28.75,94.75,0.7852529883384705
28.75,95.25,0.6295830011367798
28.75,95.75,0.7198759913444519
28.75,96.25,0.2897149920463562
28.75,96.75,0.21941399574279785
28.75,97.25,0.30636000633239746
28.75,97.75,0.1575389951467514
28.75,98.25,0.3099609911441803
28.75,98.75,0.37135398387908936
28.75,99.25,0.41074299812316895
28.75,99.75,0.45190998911857605
28.75,100.25,0.39242997765541077
28.75,100.75,0.5445320010185242
28.75,101.25,0.5291410088539124
28.75,101.75,0.5085150003433228
28.75,102.25,0.5279250144958496
28.75,102.75,0.5142439603805542
28.75,103.25,0.559902012348175
28.75,103.75,0.5901780128479004
28.75,104.25,0.5669599771499634
28.75,104.75,0.47457200288772583
28.75,105.25,0.4597629904747009
28.75,105.75,0.5142619609832764
28.75,106.25,0.5961920022964478
28.75,106.75,0.5475800037384033
28.75,107.25,0.5589590072631836
28.75,107.75,0.5001260042190552
28.75,108.25,0.5097590088844299
28.75,108.75,0.5347949862480164
28.75,109.25,0.5211380124092102
28.75,109.75,0.5584349632263184
28.75,110.25,0.5856459736824036
28.75,110.75,0.5732539892196655
28.75,111.25,0.5537509918212891
28.75,111.75,0.46501800417900085
28.75,112.25,0.3543989956378937
28.75,112.75,0.2658739984035492
28.75,113.25,0.46147799491882324
28.75,113.75,0.557325005531311
28.75,114.25,0.6179260015487671
28.75,114.75,0.6172080039978027
28.75,115.25,0.5543599724769592
28.75,115.75,0.37163999676704407
28.75,116.25,0.23115798830986023
28.75,116.75,0.3371969759464264
28.75,117.25,0.5299440026283264
28.75,117.75,0.5983169674873352
28.75,118.25,0.5456140041351318
28.75,118.75,0.5517860054969788
28.75,119.25,0.6389789581298828
28.75,119.75,0.605605959892273
28.25,80.25,0.6811049580574036
28.25,80.75,0.5424649715423584
28.25,81.25,0.6276909708976746
28.25,81.75,0.6795039772987366
28.25,82.25,0.6357529759407043
28.25,82.75,0.6351990103721619
28.25,83.25,0.6222919821739197
28.25,83.75,0.5828989744186401
28.25,84.25,0.570406973361969
28.25,84.75,0.47199198603630066
28.25,85.25,0.40601298213005066
28.25,85.75,0.13446000218391418
28.25,86.25,0.10380599647760391
28.25,86.75,0.04377899691462517
28.25,87.25,0.11227799952030182
28.25,87.75,0.07988099753856659
28.25,88.25,0.08261899650096893
28.25,88.75,0.09579099714756012
28.25,89.25,0.09851899743080139
28.25,89.75,0.1181579977273941
28.25,90.25,0.06304899603128433
28.25,90.75,0.06160200014710426
28.25,91.25,0.11483699828386307
28.25,91.75,0.07310999929904938
28.25,92.25,0.08095699548721313
28.25,92.75,0.14093199372291565
28.25,93.25,0.5389469861984253
28.25,93.75,0.7406389713287354
28.25,94.25,0.7661550045013428
28.25,94.75,0.7992579936981201
28.25,95.25,0.8045600056648254
28.25,95.75,0.7399010062217712
28.25,96.25,0.54441899061203
28.25,96.75,0.4380419850349426
28.25,97.25,0.27184998989105225
28.25,97.75,0.2219499945640564
28.25,98.25,0.22981299459934235
28.25,98.75,0.413004994392395
28.25,99.25,0.4441699981689453
28.25,99.75,0.5561009645462036
28.25,100.25,0.4997529983520508
28.25,100.75,0.5841900110244751
28.25,101.25,0.5706740021705627
28.25,101.75,0.5855609774589539
28.25,102.25,0.5373240113258362
28.25,102.75,0.4703059792518616
28.25,103.25,0.45135200023651123
28.25,103.75,0.5321359634399414
28.25,104.25,0.5543000102043152
28.25,104.75,0.5333250164985657
28.25,105.25,0.5572369694709778
28.25,105.75,0.5854169726371765
28.25,106.25,0.5275489687919617
28.25,106.75,0.5581389665603638
28.25,107.25,0.5463969707489014
28.25,107.75,0.5538889765739441
28.25,108.25,0.48350098729133606
28.25,108.75,0.506184995174408
28.25,109.25,0.4978789985179901
28.25,109.75,0.5581569671630859
28.25,110.25,0.5233870148658752
28.25,110.75,0.5589219927787781
28.25,111.25,0.5367689728736877
28.25,111.75,0.5274930000305176
28.25,112.25,0.46841397881507874
28.25,112.75,0.37188097834587097
28.25,113.25,0.43023398518562317
28.25,113.75,0.5661429762840271
28.25,114.25,0.5758000016212463
28.25,114.75,0.4902389943599701
28.25,115.25,0.3879829943180084
28.25,115.75,0.3283129930496216
28.25,116.25,0.3914629817008972
28.25,116.75,0.4494379758834839
28.25,117.25,0.4877709746360779
28.25,117.75,0.51630699634552
28.25,118.25,0.6059679985046387
28.25,118.75,0.7091130018234253
28.25,119.25,0.680745005607605
28.25,119.75,0.6373940110206604
27.75,80.25,0.5965949892997742
27.75,80.75,0.5408279895782471
27.75,81.25,0.5139989852905273
27.75,81.75,0.6304619908332825
27.75,82.25,0.6291710138320923
27.75,82.75,0.666388988494873
27.75,83.25,0.6672840118408203
27.75,83.75,0.6450619697570801
27.75,84.25,0.6118539571762085
27.75,84.75,0.6018359661102295
27.75,85.25,0.5411909818649292
27.75,85.75,0.5809149742126465
27.75,86.25,0.49091997742652893
27.75,86.75,0.2738119959831238
27.75,87.25,0.4136669933795929
27.75,87.75,0.2806679904460907
27.75,88.25,0.11833199858665466
27.75,88.75,0.3040669858455658
27.75,89.25,0.256632000207901
27.75,89.75,0.5277609825134277
27.75,90.25,0.4296789765357971
27.75,90.75,0.4614049792289734
27.75,91.25,0.5802599787712097
27.75,91.75,0.3820759952068329
27.75,92.25,0.2050829976797104
27.75,92.75,0.5046989917755127
27.75,93.25,0.7750809788703918
27.75,93.75,0.7894240021705627
27.75,94.25,0.7949709892272949
27.75,94.75,0.6839309930801392
27.75,95.25,0.5104199647903442
27.75,95.75,0.5619789958000183
27.75,96.25,0.737758994102478
27.75,96.75,0.6885749697685242
27.75,97.25,0.6824219822883606
27.75,97.75,0.7697829604148865
27.75,98.25,0.569983959197998
27.75,98.75,0.47841697931289673
27.75,99.25,0.592911958694458
27.75,99.75,0.5307679772377014
27.75,100.25,0.5780990123748779
27.75,100.75,0.6022250056266785
27.75,101.25,0.5525540113449097
27.75,101.75,0.57704097032547
27.75,102.25,0.5147770047187805
27.75,102.75,0.47604697942733765
27.75,103.25,0.44523298740386963
27.75,103.75,0.4743479788303375
27.75,104.25,0.5613020062446594
27.75,104.75,0.5569620132446289
27.75,105.25,0.5454419851303101
27.75,105.75,0.5251719951629639
27.75,106.25,0.5037379860877991
27.75,106.75,0.5046110153198242
27.75,107.25,0.5242570042610168
27.75,107.75,0.5025959610939026
27.75,108.25,0.5020020008087158
27.75,108.75,0.5569329857826233
27.75,109.25,0.5150060057640076
27.75,109.75,0.5454729795455933
27.75,110.25,0.5320099592208862
27.75,110.75,0.5559520125389099
27.75,111.25,0.455068975687027
27.75,111.75,0.4178600013256073
27.75,112.25,0.4465029835700989
27.75,112.75,0.4199720025062561
27.75,113.25,0.43451300263404846
27.75,113.75,0.4830709993839264
27.75,114.25,0.5192570090293884
27.75,114.75,0.501285970211029
27.75,115.25,0.4499109983444214
27.75,115.75,0.5532320141792297
27.75,116.25,0.49389299750328064
27.75,116.75,0.5672369599342346
27.75,117.25,0.6587389707565308
27.75,117.75,0.71424400806427
27.75,118.25,0.6665779948234558
27.75,118.75,0.6694899797439575
27.75,119.25,0.7140870094299316
27.75,119.75,0.6764709949493408
27.25,80.25,0.6406669616699219
27.25,80.75,0.5834609866142273
27.25,81.25,0.5982189774513245
27.25,81.75,0.5818089842796326
27.25,82.25,0.5388280153274536
27.25,82.75,0.6816880106925964
27.25,83.25,0.7067660093307495
27.25,83.75,0.6088320016860962
27.25,84.25,0.5187889933586121
27.25,84.75,0.6086039543151855
27.25,85.25,0.6131739616394043
27.25,85.75,0.6162039637565613
27.25,86.25,0.5737400054931641
27.25,86.75,0.5831480026245117
27.25,87.25,0.6122829914093018
27.25,87.75,0.6306129693984985
27.25,88.25,0.665308952331543
27.25,88.75,0.6515829563140869
27.25,89.25,0.6678079962730408
27.25,89.75,0.6731339693069458
27.25,90.25,0.7294399738311768
27.25,90.75,0.7627919912338257
27.25,91.25,0.7483170032501221
27.25,91.75,0.6832529902458191
27.25,92.25,0.7014349699020386
27.25,92.75,0.7861579656600952
27.25,93.25,0.7940759658813477
27.25,93.75,0.721688985824585
27.25,94.25,0.5088369846343994
27.25,94.75,0.4542039930820465
27.25,95.25,0.5615800023078918
27.25,95.75,0.7496699690818787
27.25,96.25,0.8035449981689453
27.25,96.75,0.7966939806938171
27.25,97.25,0.8077639937400818
27.25,97.75,0.8272539973258972
27.25,98.25,0.8037559986114502
27.25,98.75,0.6298519968986511
27.25,99.25,0.5715799927711487
27.25,99.75,0.6118899583816528
27.25,100.25,0.5631830096244812
27.25,100.75,0.583528995513916
27.25,101.25,0.5819469690322876
27.25,101.75,0.585004985332489
27.25,102.25,0.6176570057868958
27.25,102.75,0.5005459785461426
27.25,103.25,0.47367098927497864
27.25,103.75,0.38604599237442017
27.25,104.25,0.4740159809589386
27.25,104.75,0.4894709885120392
27.25,105.25,0.46843498945236206
27.25,105.75,0.4810670018196106
27.25,106.25,0.48961198329925537
27.25,106.75,0.4922640025615692
27.25,107.25,0.4997600018978119
27.25,107.75,0.4993789792060852
27.25,108.25,0.5133709907531738
27.25,108.75,0.48169198632240295
27.25,109.25,0.5179969668388367
27.25,109.75,0.5215919613838196
27.25,110.25,0.594648003578186
27.25,110.75,0.5078029632568359
27.25,111.25,0.4375569820404053
27.25,111.75,0.39733898639678955
27.25,112.25,0.47653499245643616
27.25,112.75,0.4726959764957428
27.25,113.25,0.4955269992351532
27.25,113.75,0.5831930041313171
27.25,114.25,0.5848360061645508
27.25,114.75,0.46425899863243103
27.25,115.25,0.5041219592094421
27.25,115.75,0.5764600038528442
27.25,116.25,0.6284059882164001
27.25,116.75,0.5711039900779724
27.25,117.25,0.6621289849281311
27.25,117.75,0.6784539818763733
27.25,118.25,0.6490240097045898
27.25,118.75,0.6491029858589172
27.25,119.25,0.6821699738502502
27.25,119.75,0.658266007900238
26.75,80.25,0.6245569586753845
26.75,80.75,0.5656430125236511
26.75,81.25,0.6022219657897949
26.75,81.75,0.5825929641723633
26.75,82.25,0.5704320073127747
26.75,82.75,0.646187961101532
26.75,83.25,0.6647719740867615
26.75,83.75,0.6303789615631104
26.75,84.25,0.554427981376648
26.75,84.75,0.5899479985237122
26.75,85.25,0.6120910048484802
26.75,85.75,0.536545991897583
26.75,86.25,0.4771769940853119
26.75,86.75,0.5516179800033569
26.75,87.25,0.5340529680252075
26.75,87.75,0.5598099827766418
26.75,88.25,0.5758189558982849
26.75,88.75,0.5437759757041931
26.75,89.25,0.598351001739502
26.75,89.75,0.676600992679596
26.75,90.25,0.636381983757019
26.75,90.75,0.6644309759140015
26.75,91.25,0.6352359652519226
26.75,91.75,0.5740129947662354
26.75,92.25,0.5103790163993835
26.75,92.75,0.4795759916305542
26.75,93.25,0.5488699674606323
26.75,93.75,0.47156497836112976
26.75,94.25,0.4931949973106384
26.75,94.75,0.6617429852485657
26.75,95.25,0.736840009689331
26.75,95.75,0.8060569763183594
26.75,96.25,0.8275969624519348
26.75,96.75,0.827860951423645
26.75,97.25,0.8396570086479187
26.75,97.75,0.8411759734153748
26.75,98.25,0.8353520035743713
26.75,98.75,0.6406189799308777
26.75,99.25,0.5233569741249084
26.75,99.75,0.6297409534454346
26.75,100.25,0.5868520140647888
26.75,100.75,0.5892620086669922
26.75,101.25,0.585474967956543
26.75,101.75,0.5530529618263245
26.75,102.25,0.5498719811439514
26.75,102.75,0.5014779567718506
26.75,103.25,0.48323798179626465
26.75,103.75,0.46066898107528687
26.75,104.25,0.4632069766521454
26.75,104.75,0.45994699001312256
26.75,105.25,0.48069798946380615
26.75,105.75,0.4899349808692932
26.75,106.25,0.49844297766685486
26.75,106.75,0.4784959852695465
26.75,107.25,0.5136429667472839
26.75,107.75,0.46269097924232483
26.75,108.25,0.4966749846935272
26.75,108.75,0.5467569828033447
26.75,109.25,0.5611220002174377
26.75,109.75,0.5794819593429565
26.75,110.25,0.599166989326477
26.75,110.75,0.4339049756526947
26.75,111.25,0.473145991563797
26.75,111.75,0.40707799792289734
26.75,112.25,0.42277398705482483
26.75,112.75,0.3923259973526001
26.75,113.25,0.5053640007972717
26.75,113.75,0.5722619891166687
26.75,114.25,0.6429409980773926
26.75,114.75,0.49047598242759705
26.75,115.25,0.5851689577102661
26.75,115.75,0.6584590077400208
26.75,116.25,0.5945320129394531
26.75,116.75,0.661903977394104
26.75,117.25,0.686502993106842
26.75,117.75,0.6952359676361084
26.75,118.25,0.6679350137710571
26.75,118.75,0.6641489863395691
26.75,119.25,0.6914229989051819
26.75,119.75,0.5828545093536377
26.25,80.25,0.6086879968643188
26.25,80.75,0.6376789808273315
26.25,81.25,0.6183759570121765
26.25,81.75,0.6033610105514526
26.25,82.25,0.6227989792823792
26.25,82.75,0.6420040130615234
26.25,83.25,0.628637969493866
26.25,83.75,0.6620450019836426
26.25,84.25,0.6378470063209534
26.25,84.75,0.5706579685211182
26.25,85.25,0.6386169791221619
26.25,85.75,0.651187002658844
26.25,86.25,0.5212249755859375
26.25,86.75,0.5650730133056641
26.25,87.25,0.5572549700737
26.25,87.75,0.4264739751815796
26.25,88.25,0.4442349970340729
26.25,88.75,0.4580639898777008
26.25,89.25,0.48574298620224
26.25,89.75,0.45146599411964417
26.25,90.25,0.42931899428367615
26.25,90.75,0.43576398491859436
26.25,91.25,0.4099179804325104
26.25,91.75,0.47631099820137024
26.25,92.25,0.46420300006866455
26.25,92.75,0.47260698676109314
26.25,93.25,0.6743819713592529
26.25,93.75,0.6486349701881409
26.25,94.25,0.7076379656791687
26.25,94.75,0.7488529682159424
26.25,95.25,0.780955970287323
26.25,95.75,0.8211590051651001
26.25,96.25,0.8003959655761719
26.25,96.75,0.7827379703521729
26.25,97.25,0.8557170033454895
26.25,97.75,0.8205339908599854
26.25,98.25,0.8206189870834351
26.25,98.75,0.6321969628334045
26.25,99.25,0.5661659836769104
26.25,99.75,0.5943419933319092
26.25,100.25,0.5472819805145264
26.25,100.75,0.5377129912376404
26.25,101.25,0.6171079874038696
26.25,101.75,0.5044299960136414
26.25,102.25,0.4567659795284271
26.25,102.75,0.48295000195503235
26.25,103.25,0.46780499815940857
26.25,103.75,0.5539320111274719
26.25,104.25,0.5167689919471741
26.25,104.75,0.5357930064201355
26.25,105.25,0.4927600026130676
26.25,105.75,0.4916139841079712
26.25,106.25,0.5069969892501831
26.25,106.75,0.518036961555481
26.25,107.25,0.5401250123977661
26.25,107.75,0.5051109790802002
26.25,108.25,0.6003659963607788
26.25,108.75,0.5751739740371704
26.25,109.25,0.569288969039917
26.25,109.75,0.6039299964904785
26.25,110.25,0.6042850017547607
26.25,110.75,0.5755899548530579
26.25,111.25,0.48264598846435547
26.25,111.75,0.49056798219680786
26.25,112.25,0.51739901304245
26.25,112.75,0.45640498399734497
26.25,113.25,0.539385974407196
26.25,113.75,0.6975240111351013
26.25,114.25,0.6544479727745056
26.25,114.75,0.5796509981155396
26.25,115.25,0.5609650015830994
26.25,115.75,0.5862429738044739
26.25,116.25,0.6163989901542664
26.25,116.75,0.6671919822692871
26.25,117.25,0.6892330050468445
26.25,117.75,0.6689269542694092
26.25,118.25,0.6841470003128052
26.25,118.75,0.6881789565086365
26.25,119.25,0.6565849781036377
26.25,119.75,0.5378234386444092
25.75,80.25,0.662032961845398
25.75,80.75,0.6510759592056274
25.75,81.25,0.6273519992828369
25.75,81.75,0.6344109773635864
25.75,82.25,0.6631019711494446
25.75,82.75,0.6350859999656677
25.75,83.25,0.6006140112876892
25.75,83.75,0.6032729744911194
25.75,84.25,0.6067919731140137
25.75,84.75,0.6014269590377808
25.75,85.25,0.5943089723587036
25.75,85.75,0.6638000011444092
25.75,86.25,0.6271379590034485
25.75,86.75,0.626334011554718
25.75,87.25,0.6579099893569946
25.75,87.75,0.5477359890937805
25.75,88.25,0.4775039851665497
25.75,88.75,0.4126259982585907
25.75,89.25,0.42625799775123596
25.75,89.75,0.3518369793891907
25.75,90.25,0.6222389936447144
25.75,90.75,0.6609299778938293
25.75,91.25,0.6595619916915894
25.75,91.75,0.6460099816322327
25.75,92.25,0.6689919829368591
25.75,92.75,0.6340309977531433
25.75,93.25,0.683692991733551
25.75,93.75,0.6544699668884277
25.75,94.25,0.7319549918174744
25.75,94.75,0.7346259951591492
25.75,95.25,0.8286529779434204
25.75,95.75,0.8085190057754517
25.75,96.25,0.788375973701477
25.75,96.75,0.7740449905395508
25.75,97.25,0.8296759724617004
25.75,97.75,0.8140469789505005
25.75,98.25,0.7693319916725159
25.75,98.75,0.6844769716262817
25.75,99.25,0.633529007434845
25.75,99.75,0.5978149771690369
25.75,100.25,0.5563309788703918
25.75,100.75,0.5553269982337952
25.75,101.25,0.607526957988739
25.75,101.75,0.485073983669281
25.75,102.25,0.6046350002288818
25.75,102.75,0.5784779787063599
25.75,103.25,0.5031599998474121
25.75,103.75,0.4713989794254303
25.75,104.25,0.5021339654922485
25.75,104.75,0.5199120044708252
25.75,105.25,0.49352699518203735
25.75,105.75,0.5005039572715759
25.75,106.25,0.5490099787712097
25.75,106.75,0.5368439555168152
25.75,107.25,0.4982829988002777
25.75,107.75,0.5332379937171936
25.75,108.25,0.6161909699440002
25.75,108.75,0.5776349902153015
25.75,109.25,0.5666869878768921
25.75,109.75,0.6546199917793274
25.75,110.25,0.6602739691734314
25.75,110.75,0.5690529942512512
25.75,111.25,0.5296549797058105
25.75,111.75,0.572754979133606
25.75,112.25,0.43367698788642883
25.75,112.75,0.5016849637031555
25.75,113.25,0.576665997505188
25.75,113.75,0.6905819773674011
25.75,114.25,0.6654790043830872
25.75,114.75,0.5107330083847046
25.75,115.25,0.6024630069732666
25.75,115.75,0.6193119883537292
25.75,116.25,0.6531929969787598
25.75,116.75,0.6682890057563782
25.75,117.25,0.7151879668235779
25.75,117.75,0.6976450085639954
25.75,118.25,0.7249329686164856
25.75,118.75,0.7151769995689392
25.75,119.25,0.6082719564437866
25.75,119.75,0.3841153681278229
25.25,80.25,0.5986799597740173
25.25,80.75,0.6120829582214355
25.25,81.25,0.5914930105209351
25.25,81.75,0.5565750002861023
25.25,82.25,0.6016839742660522
25.25,82.75,0.5640659928321838
25.25,83.25,0.5721070170402527
25.25,83.75,0.5986719727516174
25.25,84.25,0.5502240061759949
25.25,84.75,0.4928019940853119
25.25,85.25,0.5693529844284058
25.25,85.75,0.5930689573287964
25.25,86.25,0.5839920043945312
25.25,86.75,0.5534459948539734
25.25,87.25,0.5509459972381592
25.25,87.75,0.530493974685669
25.25,88.25,0.5258060097694397
25.25,88.75,0.4623119831085205
25.25,89.25,0.4417259991168976
25.25,89.75,0.4470739960670471
25.25,90.25,0.5589649677276611
25.25,90.75,0.5924409627914429
25.25,91.25,0.5693159699440002
25.25,91.75,0.5909079909324646
25.25,92.25,0.5860459804534912
25.25,92.75,0.752886950969696
25.25,93.25,0.781732976436615
25.25,93.75,0.7444129586219788
25.25,94.25,0.6824429631233215
25.25,94.75,0.7783049941062927
25.25,95.25,0.7967639565467834
25.25,95.75,0.7844679951667786
25.25,96.25,0.6960839629173279
25.25,96.75,0.7090820074081421
25.25,97.25,0.6524710059165955
25.25,97.75,0.8154049515724182
25.25,98.25,0.754211962223053
25.25,98.75,0.6376829743385315
25.25,99.25,0.6182810068130493
25.25,99.75,0.6155830025672913
25.25,100.25,0.6217699646949768
25.25,100.75,0.4978879988193512
25.25,101.25,0.6084739565849304
25.25,101.75,0.6096169948577881
25.25,102.25,0.6264010071754456
25.25,102.75,0.5302249789237976
25.25,103.25,0.5263049602508545
25.25,103.75,0.4812759757041931
25.25,104.25,0.5735380053520203
25.25,104.75,0.5426949858665466
25.25,105.25,0.5105760097503662
25.25,105.75,0.5370969772338867
25.25,106.25,0.5585759878158569
25.25,106.75,0.545071005821228
25.25,107.25,0.5781669616699219
25.25,107.75,0.5494799613952637
25.25,108.25,0.6282249689102173
25.25,108.75,0.6882519721984863
25.25,109.25,0.6265529990196228
25.25,109.75,0.6600369811058044
25.25,110.25,0.507254958152771
25.25,110.75,0.639394998550415
25.25,111.25,0.5536749958992004
25.25,111.75,0.5759769678115845
25.25,112.25,0.6164259910583496
25.25,112.75,0.5250169634819031
25.25,113.25,0.6153249740600586
25.25,113.75,0.6779189705848694
25.25,114.25,0.6073219776153564
25.25,114.75,0.5745559930801392
25.25,115.25,0.6559489965438843
25.25,115.75,0.6771169900894165
25.25,116.25,0.6849579811096191
25.25,116.75,0.7126209735870361
25.25,117.25,0.7037249803543091
25.25,117.75,0.7008419632911682
25.25,118.25,0.653240978717804
25.25,118.75,0.5913571119308472
25.25,119.25,0.3549138009548187
25.25,119.75,0.32647600769996643
24.75,80.25,0.5454999804496765
24.75,80.75,0.5221689939498901
24.75,81.25,0.5544729828834534
24.75,81.75,0.521727979183197
24.75,82.25,0.46263399720191956
24.75,82.75,0.460438996553421
24.75,83.25,0.45508497953414917
24.75,83.75,0.4654739797115326
24.75,84.25,0.45753398537635803
24.75,84.75,0.5182439684867859
24.75,85.25,0.5492349863052368
24.75,85.75,0.5449939966201782
24.75,86.25,0.4333589971065521
24.75,86.75,0.40522199869155884
24.75,87.25,0.43383297324180603
24.75,87.75,0.44580498337745667
24.75,88.25,0.49552398920059204
24.75,88.75,0.4648989737033844
24.75,89.25,0.4460369944572449
24.75,89.75,0.42740797996520996
24.75,90.25,0.4282749891281128
24.75,90.75,0.37480998039245605
24.75,91.25,0.33643999695777893
24.75,91.75,0.41959598660469055
24.75,92.25,0.4821299910545349
24.75,92.75,0.5194720029830933
24.75,93.25,0.8018569946289062
24.75,93.75,0.6028809547424316
24.75,94.25,0.6891469955444336
24.75,94.75,0.7223019599914551
24.75,95.25,0.680994987487793
24.75,95.75,0.7650409936904907
24.75,96.25,0.7314130067825317
24.75,96.75,0.8088159561157227
24.75,97.25,0.7429220080375671
24.75,97.75,0.7674869894981384
24.75,98.25,0.7407729625701904
24.75,98.75,0.7072389721870422
24.75,99.25,0.5839970111846924
24.75,99.75,0.6855219602584839
24.75,100.25,0.6095159649848938
24.75,100.75,0.6709519624710083
24.75,101.25,0.6496259570121765
24.75,101.75,0.6207259893417358
24.75,102.25,0.5828269720077515
24.75,102.75,0.44832098484039307
24.75,103.25,0.4889009892940521
24.75,103.75,0.46094799041748047
24.75,104.25,0.6354239583015442
24.75,104.75,0.6338189840316772
24.75,105.25,0.5956069827079773
24.75,105.75,0.6557930111885071
24.75,106.25,0.5955269932746887
24.75,106.75,0.6543769836425781
24.75,107.25,0.6009929776191711
24.75,107.75,0.5867930054664612
24.75,108.25,0.5575599670410156
24.75,108.75,0.5834589600563049
24.75,109.25,0.5475789904594421
24.75,109.75,0.6172539591789246
24.75,110.25,0.6145129799842834
24.75,110.75,0.5635849833488464
24.75,111.25,0.565330982208252
24.75,111.75,0.6639589667320251
24.75,112.25,0.6365879774093628
24.75,112.75,0.6226609945297241
24.75,113.25,0.6585699915885925
24.75,113.75,0.6387919783592224
24.75,114.25,0.6918720006942749
24.75,114.75,0.6672970056533813
24.75,115.25,0.6718569993972778
24.75,115.75,0.6686030030250549
24.75,116.25,0.70756995677948
